X,Y,dX_m,dY_m,Magnitude_m,YearPair
747915,997485,0,-30,30,2023-2025
747945,997485,0,-30,30,2023-2025
747975,997485,0,0,0,2023-2025
748005,997455,0,-30,30,2023-2025
748035,997455,0,-30,30,2023-2025
748065,997455,0,-30,30,2023-2025
748095,997455,0,-30,30,2023-2025
748125,997455,0,-30,30,2023-2025
748155,997425,0,-30,30,2023-2025
748185,997425,0,-30,30,2023-2025
748215,997425,0,-30,30,2023-2025
748245,997425,0,0,0,2023-2025
748275,997395,0,-30,30,2023-2025
748305,997395,0,-30,30,2023-2025
748335,997395,0,-30,30,2023-2025
748365,997395,0,-30,30,2023-2025
748395,997395,0,0,0,2023-2025
748425,997365,0,-30,30,2023-2025
748455,997365,-30,-30,42.4264068711929,2023-2025
748485,997365,0,-60,60,2023-2025
748515,997365,0,-60,60,2023-2025
748545,997365,0,-60,60,2023-2025
748575,997335,0,-90,90,2023-2025
748605,997335,0,-90,90,2023-2025
748635,997335,0,-90,90,2023-2025
748665,997335,-30,-90,94.8683298050514,2023-2025
748695,997335,-60,-90,108.16653826392,2023-2025
748725,997365,0,-90,90,2023-2025
748755,997365,-30,-90,94.8683298050514,2023-2025
748785,997365,-60,-90,108.16653826392,2023-2025
748815,997365,0,-120,120,2023-2025
748845,997365,0,-120,120,2023-2025
748875,997365,0,-120,120,2023-2025
748905,997395,0,-90,90,2023-2025
748935,997395,0,-90,90,2023-2025
748965,997395,0,-90,90,2023-2025
748995,997395,0,-90,90,2023-2025
749025,997395,60,-60,84.8528137423857,2023-2025
749055,997425,30,-30,42.4264068711929,2023-2025
749085,997425,0,-30,30,2023-2025
749115,997425,0,-30,30,2023-2025
749145,997425,0,-30,30,2023-2025
749175,997425,0,-30,30,2023-2025
749205,997425,0,-30,30,2023-2025
749235,997425,0,0,0,2023-2025
749265,997425,0,0,0,2023-2025
749295,997425,0,0,0,2023-2025
749325,997425,0,0,0,2023-2025
749355,997395,0,-30,30,2023-2025
749385,997395,0,-30,30,2023-2025
749415,997395,0,0,0,2023-2025
749445,997395,0,0,0,2023-2025
749475,997395,0,0,0,2023-2025
749505,997395,0,0,0,2023-2025
749535,997395,-30,0,30,2023-2025
749565,997365,0,0,0,2023-2025
749595,997365,0,0,0,2023-2025
749625,997365,0,0,0,2023-2025
749655,997365,-30,0,30,2023-2025
749685,997365,0,30,30,2023-2025
749715,997335,0,0,0,2023-2025
749745,997335,0,0,0,2023-2025
749775,997335,-30,0,30,2023-2025
749805,997335,0,30,30,2023-2025
749835,997305,0,0,0,2023-2025
749865,997305,0,0,0,2023-2025
749895,997305,-30,0,30,2023-2025
749925,997275,0,0,0,2023-2025
749955,997275,0,0,0,2023-2025
749985,997275,-30,0,30,2023-2025
750015,997245,0,0,0,2023-2025
750045,997245,0,0,0,2023-2025
750075,997245,-30,0,30,2023-2025
750105,997245,0,30,30,2023-2025
750135,997215,0,0,0,2023-2025
750165,997215,0,0,0,2023-2025
750195,997185,0,0,0,2023-2025
750225,997185,0,0,0,2023-2025
750255,997185,0,0,0,2023-2025
750285,997185,-30,0,30,2023-2025
750315,997155,0,0,0,2023-2025
750345,997155,0,0,0,2023-2025
750375,997125,0,0,0,2023-2025
750405,997125,0,0,0,2023-2025
750435,997095,0,0,0,2023-2025
750465,997095,0,0,0,2023-2025
750495,997095,0,0,0,2023-2025
750525,997065,0,0,0,2023-2025
750555,997065,0,0,0,2023-2025
750585,997035,0,0,0,2023-2025
750615,997035,0,0,0,2023-2025
750645,997005,0,-30,30,2023-2025
750675,996975,0,-30,30,2023-2025
750705,996975,0,-30,30,2023-2025
750735,996945,0,-30,30,2023-2025
750765,996945,0,0,0,2023-2025
750795,996915,0,0,0,2023-2025
750825,996915,0,0,0,2023-2025
750855,996885,0,-30,30,2023-2025
750885,996885,0,0,0,2023-2025
750915,996855,0,0,0,2023-2025
750945,996855,0,0,0,2023-2025
750975,996825,0,-30,30,2023-2025
751005,996825,0,0,0,2023-2025
751035,996795,0,0,0,2023-2025
751065,996765,0,0,0,2023-2025
751095,996765,0,0,0,2023-2025
751125,996735,0,0,0,2023-2025
751155,996705,0,-30,30,2023-2025
751185,996705,0,0,0,2023-2025
751215,996675,0,-30,30,2023-2025
751245,996675,0,0,0,2023-2025
751275,996645,0,0,0,2023-2025
751305,996615,0,-30,30,2023-2025
751335,996615,0,0,0,2023-2025
751365,996615,0,0,0,2023-2025
751395,996615,-30,0,30,2023-2025
751425,996585,0,0,0,2023-2025
751455,996585,-30,0,30,2023-2025
751485,996555,0,0,0,2023-2025
751515,996555,-30,0,30,2023-2025
751545,996555,0,30,30,2023-2025
751575,996525,-30,0,30,2023-2025
751605,996495,0,0,0,2023-2025
751635,996495,-30,0,30,2023-2025
751665,996465,0,0,0,2023-2025
751695,996465,-30,0,30,2023-2025
751725,996435,0,0,0,2023-2025
751755,996435,0,0,0,2023-2025
751785,996405,0,0,0,2023-2025
751815,996375,-30,0,30,2023-2025
751845,996345,0,0,0,2023-2025
751875,996315,0,0,0,2023-2025
751905,996285,0,0,0,2023-2025
751935,996285,-30,0,30,2023-2025
751965,996255,-30,0,30,2023-2025
751995,996225,0,0,0,2023-2025
752025,996225,-30,0,30,2023-2025
752055,996195,0,0,0,2023-2025
752085,996165,0,0,0,2023-2025
752115,996135,0,0,0,2023-2025
752145,996135,0,0,0,2023-2025
752175,996105,0,0,0,2023-2025
752205,996105,0,0,0,2023-2025
752235,996075,0,0,0,2023-2025
752265,996045,0,-30,30,2023-2025
752295,996045,0,0,0,2023-2025
752325,996015,0,-30,30,2023-2025
752355,996015,0,0,0,2023-2025
752385,996015,0,0,0,2023-2025
752415,996015,0,0,0,2023-2025
752445,995985,0,-30,30,2023-2025
752475,995985,0,-30,30,2023-2025
752505,995985,0,0,0,2023-2025
752535,995955,0,-30,30,2023-2025
752565,995955,0,0,0,2023-2025
752595,995955,0,0,0,2023-2025
752625,995955,0,0,0,2023-2025
752655,995925,0,0,0,2023-2025
752685,995925,0,0,0,2023-2025
752715,995925,0,0,0,2023-2025
752745,995895,0,0,0,2023-2025
752775,995895,0,0,0,2023-2025
752805,995865,0,-30,30,2023-2025
752835,995865,0,-30,30,2023-2025
752865,995835,0,-30,30,2023-2025
752895,995835,0,-30,30,2023-2025
752925,995835,0,0,0,2023-2025
752955,995805,0,-30,30,2023-2025
752985,995805,0,-30,30,2023-2025
753015,995775,0,-30,30,2023-2025
753045,995775,0,0,0,2023-2025
753075,995775,0,0,0,2023-2025
753105,995745,0,0,0,2023-2025
753135,995745,0,0,0,2023-2025
753165,995715,0,0,0,2023-2025
753195,995685,0,0,0,2023-2025
753225,995685,0,0,0,2023-2025
753255,995655,0,0,0,2023-2025
753285,995655,0,0,0,2023-2025
753315,995625,0,0,0,2023-2025
753345,995595,0,-30,30,2023-2025
753375,995595,0,0,0,2023-2025
753405,995565,0,0,0,2023-2025
753435,995565,0,0,0,2023-2025
753465,995535,0,-30,30,2023-2025
753495,995505,0,-30,30,2023-2025
753525,995505,0,0,0,2023-2025
753555,995475,0,-30,30,2023-2025
753585,995445,0,-30,30,2023-2025
753615,995415,0,-30,30,2023-2025
753645,995415,0,0,0,2023-2025
753675,995385,0,-30,30,2023-2025
753705,995385,0,0,0,2023-2025
753735,995355,0,0,0,2023-2025
753765,995355,0,0,0,2023-2025
753795,995325,0,0,0,2023-2025
753825,995325,-30,0,30,2023-2025
753855,995295,0,0,0,2023-2025
753885,995295,0,0,0,2023-2025
753915,995265,0,0,0,2023-2025
753945,995265,0,0,0,2023-2025
753975,995235,0,0,0,2023-2025
754005,995235,-30,0,30,2023-2025
754035,995235,0,30,30,2023-2025
754065,995205,-30,0,30,2023-2025
754095,995205,0,30,30,2023-2025
754125,995175,0,0,0,2023-2025
754155,995175,-30,0,30,2023-2025
754185,995145,0,0,0,2023-2025
754215,995145,0,0,0,2023-2025
754245,995145,-30,0,30,2023-2025
754275,995115,0,0,0,2023-2025
754305,995115,0,0,0,2023-2025
754335,995115,-30,0,30,2023-2025
754365,995085,0,0,0,2023-2025
754395,995085,0,0,0,2023-2025
754425,995085,0,0,0,2023-2025
754455,995055,0,0,0,2023-2025
754485,995055,0,0,0,2023-2025
754515,995055,0,0,0,2023-2025
754545,995025,0,-30,30,2023-2025
754575,995025,0,0,0,2023-2025
754605,995025,0,0,0,2023-2025
754635,995025,0,0,0,2023-2025
754665,995025,0,0,0,2023-2025
754695,994995,0,-30,30,2023-2025
754725,994995,0,0,0,2023-2025
754755,994995,0,0,0,2023-2025
754785,994995,0,0,0,2023-2025
754815,994995,0,0,0,2023-2025
754845,994995,0,0,0,2023-2025
754875,994995,-30,0,30,2023-2025
754905,994995,0,30,30,2023-2025
754935,994995,0,30,30,2023-2025
754965,994995,0,30,30,2023-2025
754995,994995,0,30,30,2023-2025
755025,994995,0,30,30,2023-2025
755055,994995,0,30,30,2023-2025
755085,994995,0,30,30,2023-2025
755115,994965,0,0,0,2023-2025
755145,994965,0,0,0,2023-2025
755175,994965,0,0,0,2023-2025
755205,994965,0,0,0,2023-2025
755235,994965,0,0,0,2023-2025
755265,994965,0,0,0,2023-2025
755295,994995,0,30,30,2023-2025
755325,994995,0,30,30,2023-2025
755355,994995,0,30,30,2023-2025
755385,994995,0,30,30,2023-2025
755415,994995,0,30,30,2023-2025
755445,994995,0,0,0,2023-2025
755475,994995,0,0,0,2023-2025
755505,994995,0,0,0,2023-2025
755535,994995,0,0,0,2023-2025
755565,994995,-30,0,30,2023-2025
755595,994995,0,-30,30,2023-2025
755625,995025,0,0,0,2023-2025
755655,995025,0,0,0,2023-2025
755685,995025,-30,0,30,2023-2025
755715,995025,0,-30,30,2023-2025
755745,995025,0,-30,30,2023-2025
755775,995025,0,-30,30,2023-2025
755805,995025,0,-30,30,2023-2025
755835,995055,-30,0,30,2023-2025
755865,995055,0,-30,30,2023-2025
755895,995085,0,0,0,2023-2025
755925,995085,-30,0,30,2023-2025
755955,995115,0,0,0,2023-2025
755985,995115,0,0,0,2023-2025
756015,995115,-30,0,30,2023-2025
756045,995145,0,0,0,2023-2025
756075,995145,0,0,0,2023-2025
756105,995145,-30,0,30,2023-2025
756135,995175,0,0,0,2023-2025
756165,995175,0,0,0,2023-2025
756195,995205,0,0,0,2023-2025
756225,995235,0,30,30,2023-2025
756255,995235,0,0,0,2023-2025
756285,995235,-30,0,30,2023-2025
756315,995235,0,-30,30,2023-2025
756345,995265,0,0,0,2023-2025
756375,995265,0,0,0,2023-2025
756405,995295,0,0,0,2023-2025
756435,995295,0,0,0,2023-2025
756465,995295,0,0,0,2023-2025
756495,995325,0,0,0,2023-2025
756525,995325,0,0,0,2023-2025
756555,995325,-30,0,30,2023-2025
756585,995325,0,-30,30,2023-2025
756615,995355,0,0,0,2023-2025
756645,995355,-30,0,30,2023-2025
756675,995355,0,-30,30,2023-2025
756705,995385,0,0,0,2023-2025
756735,995385,0,0,0,2023-2025
756765,995385,-30,0,30,2023-2025
756795,995415,0,0,0,2023-2025
756825,995415,-30,0,30,2023-2025
756855,995445,0,0,0,2023-2025
756885,995445,0,0,0,2023-2025
756915,995445,0,0,0,2023-2025
756945,995475,0,0,0,2023-2025
756975,995475,0,0,0,2023-2025
757005,995475,0,0,0,2023-2025
757035,995505,0,0,0,2023-2025
757065,995505,0,0,0,2023-2025
757095,995535,0,0,0,2023-2025
757125,995535,0,0,0,2023-2025
757155,995565,0,0,0,2023-2025
757185,995565,0,0,0,2023-2025
757215,995595,0,30,30,2023-2025
757245,995595,0,0,0,2023-2025
757275,995595,0,0,0,2023-2025
757305,995595,0,0,0,2023-2025
757335,995625,0,0,0,2023-2025
757365,995625,0,0,0,2023-2025
757395,995655,0,30,30,2023-2025
757425,995685,30,30,42.4264068711929,2023-2025
757455,995685,0,30,30,2023-2025
757485,995685,0,30,30,2023-2025
757515,995685,0,0,0,2023-2025
757545,995685,0,0,0,2023-2025
757575,995685,0,0,0,2023-2025
757605,995685,0,0,0,2023-2025
757635,995685,0,0,0,2023-2025
757665,995685,0,0,0,2023-2025
757695,995685,0,0,0,2023-2025
757725,995685,0,0,0,2023-2025
757755,995685,0,0,0,2023-2025
757785,995685,0,0,0,2023-2025
757815,995685,0,0,0,2023-2025
757845,995685,0,0,0,2023-2025
757875,995685,0,0,0,2023-2025
757905,995685,0,0,0,2023-2025
757935,995685,0,0,0,2023-2025
757965,995685,0,0,0,2023-2025
757995,995685,0,0,0,2023-2025
758025,995685,0,0,0,2023-2025
758055,995685,-30,0,30,2023-2025
758085,995685,0,-30,30,2023-2025
758115,995685,0,-30,30,2023-2025
758145,995685,0,-30,30,2023-2025
758175,995685,0,0,0,2023-2025
758205,995685,0,0,0,2023-2025
758235,995685,-30,0,30,2023-2025
758265,995685,0,-30,30,2023-2025
758295,995685,0,-30,30,2023-2025
758325,995685,0,-30,30,2023-2025
758355,995685,0,-30,30,2023-2025
758385,995685,0,-30,30,2023-2025
758415,995685,0,-30,30,2023-2025
758445,995685,0,-30,30,2023-2025
758475,995685,0,-30,30,2023-2025
758505,995685,0,-30,30,2023-2025
758535,995685,0,-30,30,2023-2025
758565,995685,0,-30,30,2023-2025
758595,995685,0,-30,30,2023-2025
758625,995685,0,-30,30,2023-2025
758655,995685,0,-30,30,2023-2025
758685,995715,0,0,0,2023-2025
758715,995715,0,0,0,2023-2025
758745,995715,0,0,0,2023-2025
758775,995715,-30,0,30,2023-2025
758805,995715,0,30,30,2023-2025
758835,995715,0,30,30,2023-2025
758865,995685,0,0,0,2023-2025
758895,995685,0,0,0,2023-2025
758925,995685,0,0,0,2023-2025
758955,995685,0,0,0,2023-2025
758985,995685,0,0,0,2023-2025
759015,995685,0,0,0,2023-2025
759045,995685,0,0,0,2023-2025
759075,995685,0,0,0,2023-2025
759105,995685,-30,0,30,2023-2025
759135,995685,0,-30,30,2023-2025
759165,995685,0,-30,30,2023-2025
759195,995685,0,-30,30,2023-2025
759225,995685,0,0,0,2023-2025
759255,995685,0,0,0,2023-2025
759285,995685,0,0,0,2023-2025
759315,995655,0,-30,30,2023-2025
759345,995655,0,-30,30,2023-2025
759375,995655,0,0,0,2023-2025
759405,995655,0,0,0,2023-2025
759435,995625,0,0,0,2023-2025
759465,995625,0,0,0,2023-2025
759495,995625,0,0,0,2023-2025
759525,995595,0,-30,30,2023-2025
759555,995595,0,0,0,2023-2025
759585,995595,0,0,0,2023-2025
759615,995565,0,-30,30,2023-2025
759645,995565,0,-30,30,2023-2025
759675,995565,0,0,0,2023-2025
759705,995535,0,-30,30,2023-2025
759735,995535,0,0,0,2023-2025
759765,995505,0,-30,30,2023-2025
759795,995505,0,0,0,2023-2025
759825,995505,-30,0,30,2023-2025
759855,995475,0,0,0,2023-2025
759885,995475,-30,0,30,2023-2025
759915,995445,-30,0,30,2023-2025
759945,995415,0,0,0,2023-2025
759975,995415,-30,0,30,2023-2025
760005,995385,0,0,0,2023-2025
760035,995385,-30,0,30,2023-2025
760065,995355,0,0,0,2023-2025
760095,995355,0,0,0,2023-2025
760125,995325,0,0,0,2023-2025
760155,995295,0,-30,30,2023-2025
760185,995295,0,0,0,2023-2025
760215,995265,0,-30,30,2023-2025
760245,995265,0,-30,30,2023-2025
760275,995235,0,-30,30,2023-2025
760305,995205,0,-60,60,2023-2025
760335,995205,0,-60,60,2023-2025
760365,995175,0,-90,90,2023-2025
760395,995145,0,-120,120,2023-2025
760425,995145,0,-120,120,2023-2025
760455,995145,0,-120,120,2023-2025
760485,995115,60,-120,134.164078649987,2023-2025
760515,995085,30,-150,152.970585407784,2023-2025
760545,995055,90,-150,174.928556845359,2023-2025
760575,995055,60,-150,161.554944214035,2023-2025
760605,995025,120,-120,169.705627484771,2023-2025
760635,994995,90,-150,174.928556845359,2023-2025
760665,994995,60,-150,161.554944214035,2023-2025
760695,994965,120,-120,169.705627484771,2023-2025
760725,994935,120,-120,169.705627484771,2023-2025
760755,994935,90,-120,150,2023-2025
760785,994905,60,-150,161.554944214035,2023-2025
760815,994875,120,-120,169.705627484771,2023-2025
760845,994845,120,-120,169.705627484771,2023-2025
760875,994815,90,-150,174.928556845359,2023-2025
760905,994785,60,-180,189.736659610103,2023-2025
760935,994755,120,-150,192.093727122985,2023-2025
760965,994755,120,-120,169.705627484771,2023-2025
760995,994755,90,-120,150,2023-2025
761025,994725,90,-120,150,2023-2025
761055,994725,60,-120,134.164078649987,2023-2025
761085,994695,120,-90,150,2023-2025
761115,994695,120,-30,123.69316876853,2023-2025
761145,994665,90,-60,108.16653826392,2023-2025
761175,994665,60,-60,84.8528137423857,2023-2025
761205,994635,60,-60,84.8528137423857,2023-2025
761235,994605,60,-30,67.0820393249937,2023-2025
761265,994605,30,-30,42.4264068711929,2023-2025
761295,994575,30,-30,42.4264068711929,2023-2025
761325,994575,0,-30,30,2023-2025
761355,994545,0,0,0,2023-2025
761385,994515,0,0,0,2023-2025
761415,994515,0,0,0,2023-2025
761445,994485,0,0,0,2023-2025
761475,994485,-30,0,30,2023-2025
761505,994455,0,0,0,2023-2025
761535,994455,-30,0,30,2023-2025
761565,994425,-30,0,30,2023-2025
761595,994395,0,0,0,2023-2025
761625,994365,0,0,0,2023-2025
761655,994335,0,0,0,2023-2025
761685,994335,0,0,0,2023-2025
761715,994305,0,0,0,2023-2025
761745,994275,0,0,0,2023-2025
761775,994245,0,-30,30,2023-2025
761805,994245,0,0,0,2023-2025
761835,994215,0,0,0,2023-2025
761865,994215,-30,0,30,2023-2025
761895,994185,-30,0,30,2023-2025
761925,994155,-30,0,30,2023-2025
761955,994125,0,0,0,2023-2025
761985,994125,-30,0,30,2023-2025
762015,994095,-30,0,30,2023-2025
762045,994065,-30,0,30,2023-2025
762075,994035,-30,0,30,2023-2025
762105,994005,0,0,0,2023-2025
762135,994005,-30,0,30,2023-2025
762165,994005,-30,30,42.4264068711929,2023-2025
762195,993975,-30,30,42.4264068711929,2023-2025
762225,993975,-60,30,67.0820393249937,2023-2025
762255,993975,-60,60,84.8528137423857,2023-2025
762285,993945,-60,60,84.8528137423857,2023-2025
762315,993945,-30,90,94.8683298050514,2023-2025
762345,993915,-60,60,84.8528137423857,2023-2025
762375,993915,-30,90,94.8683298050514,2023-2025
762405,993885,-60,60,84.8528137423857,2023-2025
762435,993885,-90,60,108.16653826392,2023-2025
762465,993855,0,90,90,2023-2025
762495,993855,-30,90,94.8683298050514,2023-2025
762525,993825,-60,60,84.8528137423857,2023-2025
762555,993825,-90,60,108.16653826392,2023-2025
762585,993795,0,90,90,2023-2025
762615,993795,-30,90,94.8683298050514,2023-2025
762645,993795,-60,90,108.16653826392,2023-2025
762675,993765,0,90,90,2023-2025
762705,993765,0,90,90,2023-2025
762735,993765,-30,90,94.8683298050514,2023-2025
762765,993735,-60,60,84.8528137423857,2023-2025
762795,993735,0,90,90,2023-2025
762825,993735,0,90,90,2023-2025
762855,993735,-30,90,94.8683298050514,2023-2025
762885,993705,-60,60,84.8528137423857,2023-2025
762915,993675,0,60,60,2023-2025
762945,993675,0,60,60,2023-2025
762975,993645,0,30,30,2023-2025
763005,993645,-30,30,42.4264068711929,2023-2025
763035,993645,0,60,60,2023-2025
763065,993615,0,30,30,2023-2025
763095,993585,0,0,0,2023-2025
763125,993585,0,0,0,2023-2025
763155,993585,0,0,0,2023-2025
763185,993585,0,0,0,2023-2025
763215,993585,0,0,0,2023-2025
763245,993585,-30,0,30,2023-2025
763275,993585,0,30,30,2023-2025
763305,993585,0,30,30,2023-2025
763335,993585,0,30,30,2023-2025
763365,993585,-30,30,42.4264068711929,2023-2025
763395,993555,0,30,30,2023-2025
763425,993555,0,30,30,2023-2025
763455,993555,0,30,30,2023-2025
763485,993555,0,30,30,2023-2025
763515,993555,0,30,30,2023-2025
763545,993555,-30,30,42.4264068711929,2023-2025
763575,993525,0,30,30,2023-2025
763605,993525,0,30,30,2023-2025
763635,993525,0,30,30,2023-2025
763665,993525,-30,30,42.4264068711929,2023-2025
763695,993525,0,60,60,2023-2025
763725,993495,0,30,30,2023-2025
763755,993495,0,30,30,2023-2025
763785,993495,0,30,30,2023-2025
763815,993495,0,30,30,2023-2025
763845,993465,-30,0,30,2023-2025
763875,993465,0,30,30,2023-2025
763905,993465,0,30,30,2023-2025
763935,993465,0,30,30,2023-2025
763965,993465,0,30,30,2023-2025
763995,993435,0,0,0,2023-2025
764025,993435,0,0,0,2023-2025
764055,993435,0,0,0,2023-2025
764085,993435,0,0,0,2023-2025
764115,993435,0,0,0,2023-2025
764145,993435,0,0,0,2023-2025
764175,993435,0,0,0,2023-2025
764205,993405,0,-30,30,2023-2025
764235,993405,0,-30,30,2023-2025
764265,993405,0,-30,30,2023-2025
764295,993405,0,-30,30,2023-2025
764325,993405,0,-30,30,2023-2025
764355,993405,0,-30,30,2023-2025
764385,993405,0,-30,30,2023-2025
764415,993405,0,0,0,2023-2025
764445,993405,0,0,0,2023-2025
764475,993375,0,-30,30,2023-2025
764505,993375,0,-30,30,2023-2025
764535,993375,0,-30,30,2023-2025
764565,993405,0,0,0,2023-2025
764595,993405,0,0,0,2023-2025
764625,993405,0,0,0,2023-2025
764655,993405,0,0,0,2023-2025
764685,993405,0,0,0,2023-2025
764715,993405,0,0,0,2023-2025
764745,993405,0,0,0,2023-2025
764775,993405,0,0,0,2023-2025
764805,993405,0,0,0,2023-2025
764835,993435,0,30,30,2023-2025
764865,993435,0,30,30,2023-2025
764895,993435,0,0,0,2023-2025
764925,993435,0,0,0,2023-2025
764955,993435,0,0,0,2023-2025
764985,993465,0,30,30,2023-2025
765015,993465,0,30,30,2023-2025
765045,993465,0,30,30,2023-2025
765075,993465,0,30,30,2023-2025
765105,993465,0,30,30,2023-2025
765135,993465,0,30,30,2023-2025
765165,993465,0,30,30,2023-2025
765195,993465,0,30,30,2023-2025
765225,993465,0,30,30,2023-2025
765255,993465,0,30,30,2023-2025
765285,993465,0,30,30,2023-2025
765315,993465,0,30,30,2023-2025
765345,993465,0,30,30,2023-2025
765375,993465,0,30,30,2023-2025
765405,993465,0,30,30,2023-2025
765435,993465,0,30,30,2023-2025
765465,993465,0,30,30,2023-2025
765495,993495,30,30,42.4264068711929,2023-2025
765525,993495,0,30,30,2023-2025
765555,993495,0,30,30,2023-2025
765585,993525,30,30,42.4264068711929,2023-2025
765615,993525,0,30,30,2023-2025
765645,993555,30,30,42.4264068711929,2023-2025
765675,993555,0,30,30,2023-2025
765705,993555,0,30,30,2023-2025
765735,993555,0,0,0,2023-2025
765765,993585,0,30,30,2023-2025
765795,993585,0,30,30,2023-2025
765825,993585,0,30,30,2023-2025
765855,993585,0,30,30,2023-2025
765885,993585,0,30,30,2023-2025
765915,993585,0,30,30,2023-2025
765945,993585,0,30,30,2023-2025
765975,993585,0,30,30,2023-2025
766005,993585,0,30,30,2023-2025
766035,993585,0,30,30,2023-2025
766065,993585,0,30,30,2023-2025
766095,993585,0,30,30,2023-2025
766125,993585,0,30,30,2023-2025
766155,993585,0,30,30,2023-2025
766185,993585,0,30,30,2023-2025
766215,993585,0,30,30,2023-2025
766245,993585,0,30,30,2023-2025
766275,993585,0,30,30,2023-2025
766305,993585,0,30,30,2023-2025
766335,993585,0,30,30,2023-2025
766365,993585,0,0,0,2023-2025
766395,993615,0,30,30,2023-2025
766425,993615,0,30,30,2023-2025
766455,993615,0,30,30,2023-2025
766485,993615,0,0,0,2023-2025
766515,993615,0,0,0,2023-2025
766545,993615,0,0,0,2023-2025
766575,993615,0,0,0,2023-2025
766605,993615,0,0,0,2023-2025
766635,993615,-30,0,30,2023-2025
766665,993615,0,-30,30,2023-2025
766695,993615,0,-30,30,2023-2025
766725,993645,0,0,0,2023-2025
766755,993645,0,0,0,2023-2025
766785,993645,0,0,0,2023-2025
766815,993645,0,0,0,2023-2025
766845,993645,0,0,0,2023-2025
766875,993645,0,0,0,2023-2025
766905,993645,0,0,0,2023-2025
766935,993645,0,0,0,2023-2025
766965,993645,0,0,0,2023-2025
766995,993645,0,0,0,2023-2025
767025,993645,0,0,0,2023-2025
767055,993645,0,0,0,2023-2025
767085,993645,-30,0,30,2023-2025
767115,993645,0,-30,30,2023-2025
767145,993645,0,-30,30,2023-2025
767175,993645,0,-30,30,2023-2025
